time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0816486634554,-0.0178748720921,12.7006462515,6.27220211223,0.0459597488549,0.0,-0.242924879372,-0.0697069523595,3.71364743449,0.0359204547747,0.0612972750998,0.0,448.3037138122833,448.7301392344774,445.4136850974017,450.09196310354366
1.3800000000000008,-0.0971616686701,-0.0222697690423,12.9258782714,6.27437107267,0.0500237464569,0.0,-0.274548888045,-0.0765726519604,3.793802091,0.0366031245636,0.0782146647948,0.0,443.25183245325223,444.6433925665624,443.97837451424544,444.03497283991703
1.4400000000000008,-0.114580793135,-0.0270203771103,13.1544192338,6.27620517198,0.0544727459334,0.0,-0.306504048789,-0.0815916053891,3.82410221613,0.0143889954183,0.0644460431987,0.0,429.6286744053649,428.46406014810265,429.1311329052045,427.2415201615494
1.5000000000000009,-0.134076974895,-0.0320525445701,13.3862162823,6.27694050283,0.057886339525,0.0,-0.343721379331,-0.0860661869993,3.90217458339,0.00760511000448,0.0341434194545,0.0,445.95610556248096,443.47588855957326,443.974474173357,443.41737221911205
1.560000000000001,-0.155620122565,-0.0373132076545,13.6184380365,6.27791447218,0.0605039818713,0.0,-0.374582234929,-0.0892318530605,3.83874839006,0.0294946434684,0.0578911067955,0.0,396.54396048165825,398.7209127347335,396.99194656665856,398.99556917866715
1.620000000000001,-0.179431415406,-0.0427749277546,13.8529196653,6.27990825003,0.0638463883706,0.0,-0.419466509701,-0.092619917638,3.97680330677,0.0398113021685,0.0509369626115,0.0,463.0006722699193,462.4551531917979,462.7094090264025,463.5213010174902
1.680000000000001,-0.206012043384,-0.0483942799852,14.0957526917,6.28245600478,0.0669047681025,0.0,-0.466853407464,-0.0944238831162,4.11710313934,0.0472967932848,0.0510449387049,0.0,465.2943645016955,465.3043460710052,463.6629628388701,464.25160554877056
1.740000000000001,-0.23528978908,-0.0540636592784,14.3438416895,0.00235515487937,0.0696543769198,0.0,-0.509335420602,-0.0942812804502,4.15237225391,0.0585678979336,0.0325410984827,0.0,433.9619017696465,432.4070025111981,432.2583671007502,433.2089866211075
1.8000000000000012,-0.267179406553,-0.0596639578291,14.5942544031,0.00603857216076,0.0715563619289,0.0,-0.553823353943,-0.0920597679059,4.19453838518,0.066507373712,0.0299619473279,0.0,435.1169702776518,434.9013606371973,435.6983099315033,436.36440761518475
1.8600000000000012,-0.30207897568,-0.0650311143369,14.8514243361,0.0101316893944,0.0731671917732,0.0,-0.609644670125,-0.0863893786958,4.37707821848,0.071436936984,0.0197494042261,0.0,479.1634107269527,478.38645440539926,478.89120678928947,479.26918294449024
1.9200000000000013,-0.339848145974,-0.0700389296882,15.1125289966,0.0141409684869,0.0748131569088,0.0,-0.649460991566,-0.0802040933182,4.32657988752,0.0554712129731,0.0395351991645,0.0,405.5347211994362,407.3085584629107,407.60093636422664,406.1751278322835
1.9800000000000013,-0.380316146675,-0.0745593974734,15.3742984451,0.0172265905617,0.077598239615,0.0,-0.699709691816,-0.0701677631274,4.39875152551,0.0417798523651,0.0574927288381,0.0,446.01616592931776,447.4817415701425,447.0570447998639,445.94160354068987
2.0400000000000014,-0.423673934322,-0.0784610376777,15.6380365166,0.019950260673,0.0806889772347,0.0,-0.745840633777,-0.0596609372549,4.39249660125,0.0517871677362,0.0355409928125,0.0,422.4609571142362,420.5654599419365,422.022995863607,422.88729220994844
2.1000000000000014,-0.470052194494,-0.0816307430077,15.9038682545,0.024090904376,0.0834086104642,0.0,-0.800325320916,-0.0456341261604,4.46821902246,0.0907769332176,0.05993569573,0.0,447.33705472491744,449.32042877263405,447.006635783114,450.1761924106171
2.1600000000000015,-0.519645529468,-0.0839034568206,16.1728815695,0.0293161340146,0.0865535427904,0.0,-0.853095926753,-0.029637404697,4.49870952225,0.0784461387727,0.029828719957,0.0,435.77305928427137,433.2504838619215,435.66203652312146,434.63608749437145
2.2200000000000015,-0.572371198681,-0.0851520423065,16.442713361,0.0343023199315,0.0884432892083,0.0,-0.904593650651,-0.011561522908,4.49564750335,0.0910812015896,0.034636639105,0.0,423.0967195060419,423.5109129207414,424.63142470275756,425.7199716754863
2.2800000000000016,-0.628402355179,-0.0851552365615,16.7143714185,0.0397611496049,0.0907189389893,0.0,-0.963306665298,0.0119717991575,4.55930425369,0.0907784617031,0.0438069432336,0.0,445.4410023747902,446.1910509919917,445.95529360506265,445.9374756317819
2.3400000000000016,-0.687790918447,-0.0837350735168,16.9875061625,0.0451813298577,0.0934650836118,0.0,-1.01655335083,0.035829705941,4.54517658765,0.0894377493509,0.0494287818967,0.0,421.8119161771304,422.2985320780473,420.711550139802,420.6027722177359
2.4000000000000017,-0.750851768621,-0.0805812078004,17.2643114329,0.0506846411693,0.0962702129324,0.0,-1.08574030012,0.0698539903012,4.6810224105,0.0959351484379,0.0407769494453,0.0,469.1763185336238,468.5052099408621,468.49921723155416,469.01076024990044
2.4600000000000017,-0.818085309922,-0.0752855369401,17.5488468449,0.0569601698721,0.0986299813634,0.0,-1.15558981129,0.107275758151,4.80288621373,0.117880692999,0.036265688764,0.0,465.73264735729134,465.3803270518591,465.3732153573237,467.09676723044447
