time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.680000000000001,0.950980105891,39.7026607142,0.0,0.141005085925,0.0896666770397,0.0,1.54218361036,40.5000174854,-40.6332418711,13.757637973,0.233671174132,0.0,899.910368068,899.920799272,785.47916848,899.397829876,26,-26.1154277444
1.4400000000000008,-0.589856627769,8.44409911088,0.0,5.33570547579,0.0519196587148,0.0,-1.39568039875,4.54055891985,-19.0083868031,14.2602545738,0.0475856106869,0.0,899.502379481,900.289856657,765.458907872,899.760614096,27,-29.9835508665
2.820000000000002,-13.8378444676,46.1422243856,0.0,5.88891737787,0.37483803436,0.0,-18.8306891142,18.4020459867,-23.8844769138,11.3368508815,0.115725415064,0.0,899.987044403,899.181635461,824.814355743,900.951518648,28,-31.9479721057
5.0399999999999805,22.1462059503,73.5560996443,168.455522416,1.89038009974,5.83213415584,0.0,13.717916726,57.7912979264,116.790244306,0.414311959869,-0.149330055139,0.0,899.815552594,900.253434611,899.640963003,900.343503686,29,-176.945946964
5.0399999999999805,16.7983582571,32.5637144355,135.373563807,6.26761987357,5.90250585018,0.0,10.164088648,10.8613959382,25.9773270884,-0.260693130079,0.157456373232,0.0,899.828702925,900.686039372,899.898407073,899.835439831,30,-177.333076454
3.1800000000000024,13.8078789764,2.86309580718,0.0,1.40990255654,5.95756273078,0.0,13.363599262,0.324800141213,-19.1017190655,-18.1663460235,-0.140838988604,0.0,899.240640186,899.642890802,898.514670657,725.510370646,31,-39.7488424887
1.8000000000000012,-0.372511013602,6.85636296394,0.0,1.43197814604,0.0229968464555,0.0,-0.628398716979,4.07483293047,-15.6967423686,-27.7817571629,0.00752475031909,0.0,900.919044352,900.456969984,900.301242051,283.246718823,32,-37.440067668
1.740000000000001,-1.12820144626,6.75297839238,0.0,3.18879771763,0.127357689945,0.0,-2.43718818403,3.09764369087,-13.9667413492,-28.0075042669,0.183451781007,0.0,900.172036119,901.036692448,899.340981064,235.123772589,33,-35.9178572818
1.8000000000000012,3.12057780796,6.86487071826,0.0,2.31601183077,5.95731595299,0.0,6.56629423035,2.96186850973,-15.285583822,-25.024745517,-0.289619557764,0.0,899.446703539,899.873757295,899.776037636,512.666060826,34,-37.5306550384
1.8000000000000012,-3.45152835475,6.86844664958,0.0,2.01581442,0.368084071001,0.0,-7.43622921108,3.29759362416,-15.5809219092,-25.9452388725,0.494994407235,0.0,899.496679152,900.868504256,900.545950943,457.934286267,35,-37.7326261054
1.740000000000001,0.87947163469,6.82723752248,0.0,4.40338188008,6.22902659167,0.0,1.53997665438,4.35948619842,-12.9238855706,-24.96605596,0.0446969539225,0.0,896.856366935,899.851444362,899.63658548,451.315894743,36,-35.6563949369
1.8000000000000012,1.67322607575,6.86826972744,0.0,3.51635030826,6.27925073924,0.0,2.58875881458,2.82732371227,-14.2948905989,-23.9091097622,0.451061218583,0.0,895.938432642,899.819287032,900.145703414,528.546336723,37,-37.0687202579
1.8000000000000012,0.134141648927,6.90705212704,0.0,2.80185939064,6.23578570655,0.0,0.42468217434,2.7646604843,-15.1000542387,-24.777480102,0.017707747773,0.0,896.657526536,899.60511655,900.351129226,496.103878022,38,-37.3472051406
1.8000000000000012,-1.73152699553,7.0770465103,0.0,4.87737088944,0.196802331721,0.0,-3.89131313815,5.71464523683,-11.9750746934,-20.8163445548,0.400728734651,0.0,897.115963625,900.577241619,899.886306597,635.023892835,39,-37.0498533823
2.1600000000000015,1.83109465242,5.5140168586,0.0,6.17746790662,0.58795082087,0.0,-0.875832095606,3.67175159744,-14.8103727583,-22.85354657,2.16406512239,0.0,888.265313011,900.476433452,900.155392378,549.429022786,40,-41.2684389664
1.740000000000001,-9.82837753945,4.47825410889,0.0,1.4881491709,3.6936049968,0.0,-16.4979373351,3.07577383595,-11.8794674765,-22.7875906665,4.89845426917,0.0,895.00048612,899.974006203,899.995195794,617.23337601,41,-36.5460278758
1.2600000000000007,-0.361491357641,5.10067886937,0.0,5.41676429043,4.71309208733,0.0,0.862535940777,4.87777090044,-12.2349793391,-25.436718053,12.8901952721,0.0,824.804946765,900.456772737,900.176713079,388.805631101,42,-29.0949731887
1.740000000000001,-0.590463533121,9.11689632142,0.0,4.6148638806,5.87811385605,0.0,1.43225350746,8.90974531274,-17.5579660852,-21.536017176,21.6599594495,0.0,521.8395176,899.688920595,900.174075487,608.244320976,43,-35.2696741007
1.620000000000001,-0.271259581172,1.33064085565,0.0,1.29140669462,0.631584738153,0.0,3.97885340188,5.72666214401,-14.096207292,-3.9530280818,7.26284686887,0.0,897.698895634,900.141617102,900.004975687,883.089003083,44,-33.7786010195
5.0399999999999805,26.2317833377,-21.4054309069,137.717112145,5.23797217055,5.32101334761,0.0,16.0693409371,-17.685140394,22.1286064618,-0.277571351788,-0.26382646649,0.0,899.446127702,900.602595835,900.047214686,900.460452967,45,-177.374948191
5.0399999999999805,18.8176309965,14.1000574182,150.162849567,0.562526574422,5.14103404129,0.0,10.9880488957,12.5872390967,40.0608988024,0.117673689351,-0.284659396517,0.0,899.540328239,900.088637212,900.463879482,900.135468494,46,-177.346080795
5.0399999999999805,-19.2227731667,-21.2033678002,134.367128106,5.28120751023,0.789712918377,0.0,-14.8661051068,-15.3916525496,21.9227184504,-0.497308569517,0.297331010524,0.0,900.178075803,900.406005598,900.403825158,899.789768854,47,-177.321255509
5.0399999999999805,-29.365281783,-49.4859211519,120.858797235,4.81519339147,1.30842453033,0.0,-23.9274394553,-21.0892846542,9.80581783748,-0.239357279105,0.401627114,0.0,900.226450373,900.070798488,899.706965098,900.040023288,48,-177.318015434
5.0399999999999805,23.115868835,-33.3607882691,142.61766437,6.15103510328,4.79179431608,0.0,18.7251460908,-20.3280292959,41.313681206,0.366134187242,-0.776942279393,0.0,900.252482093,899.290927304,900.255533212,899.963453171,49,-177.326079659
5.0399999999999805,7.27710006315,1.07078787312,68.4080256043,0.702366547577,5.87893734924,0.0,0.788025023901,-0.219435789251,-8.40392951395,0.0405355665845,-28.8431507749,0.0,900.215964197,-0.27785145776,900.120672068,899.634346344,50,-176.287486627
1.740000000000001,-7.06067436368,-0.000309842926259,0.0,6.25642873384,3.02754262531,0.0,-3.50346417619,-0.0019549826887,-14.604796848,0.0444976786772,-28.8407148078,0.0,900.019460816,0.133124335618,899.643122498,900.149216186,51,-36.2796349232
1.740000000000001,-6.99317675012,-0.0524887049492,0.0,0.382909912006,2.99634123416,0.0,-3.43614038812,-0.192320463995,-14.3791353549,0.319354414564,-28.8521850224,0.0,900.4850892,0.248287572854,899.691033492,900.074359956,52,-35.8761558161
1.740000000000001,-6.97644978104,0.000808965047699,0.0,6.19773011708,2.98533554115,0.0,-3.43690774325,9.58222291838e-05,-14.4261398063,-0.120651514327,-28.8186758647,0.0,899.418548168,1.24392281884,899.870767933,899.594217624,53,-35.8364344371
1.740000000000001,-6.98159911665,0.00254503847007,0.0,6.14046812139,2.98389639869,0.0,-3.4360730693,-0.0116702756145,-14.3914941886,-0.0151056334782,-28.8290285667,0.0,899.696696083,0.126289190961,900.213285766,900.843059457,54,-35.7613483094
1.740000000000001,-7.03767672022,-0.000727144307354,0.0,0.00548713832657,3.0054815406,0.0,-3.48022737917,-0.00303318952727,-14.507744086,0.0683887780228,-28.8389958307,0.0,900.205580741,-0.0604254745035,899.445210155,900.168090423,55,-36.0454265655
1.740000000000001,-7.0304766121,0.000106941714406,0.0,6.19111700662,2.99396381061,0.0,-3.47254421524,-0.00237162108214,-14.4667887842,-0.0909279736134,-28.8405865623,0.0,900.171876612,0.531165948874,899.872336542,900.322038368,56,-35.9364164279
1.740000000000001,-7.1170764814,-2.16773090089e-05,0.0,0.00972106763013,3.02128083272,0.0,-3.53312222173,0.00185794074864,-14.5512102417,0.0862919792807,-28.8326763324,0.0,899.909750454,-0.104737030358,899.911119457,900.15617414,57,-36.169525774
1.740000000000001,-7.00973574829,-0.00331639440453,0.0,6.24562714396,3.00159874838,0.0,-3.46221189331,-0.0040717029963,-14.4304958017,-0.150277077901,-28.8350299534,0.0,900.243985106,0.0640307395452,899.859586353,899.624946976,58,-35.8800988741
1.740000000000001,-6.97829150379,-0.00942010969282,0.0,6.01050679483,2.98580459953,0.0,-3.43040082937,-0.0468471095835,-14.3953203294,-0.360101775159,-28.84187973,0.0,900.305673917,0.277040175595,899.729451104,899.932322549,59,-35.7498925937
1.740000000000001,-7.07199416264,-0.00883391051088,0.0,0.139119402319,3.02032429097,0.0,-3.50275475778,-0.0335657550697,-14.4586987635,0.133610630248,-28.8203874994,0.0,899.50642048,-0.00423611181142,899.833853479,900.343552659,60,-35.9842220197
1.740000000000001,-7.05109404958,-0.00418604207049,0.0,0.0381908634564,2.99030190436,0.0,-3.48522900443,-0.00569638643693,-14.5032740611,-0.0743755384988,-28.8424010152,0.0,900.140751234,0.0692818456816,900.843869909,899.608585294,61,-36.0110091993
1.740000000000001,-7.02611496194,-0.0011849196953,0.0,6.10594009301,2.98444320996,0.0,-3.46569001426,-0.0155516288417,-14.4441581062,-0.209106843507,-28.8483283383,0.0,900.400921788,-0.36757623667,900.572951324,899.371688415,62,-35.8728795065
1.740000000000001,-6.99301145163,-0.0453029115013,0.0,0.446699841953,2.99424971777,0.0,-3.43178205165,-0.203305390684,-14.3665595921,0.523483805533,-28.8423959783,0.0,900.209504267,-0.427360950255,899.143849384,899.351868215,63,-35.8652468534
1.740000000000001,-7.03704715012,0.00240997432146,0.0,6.23567966421,3.02320075093,0.0,-3.48242158826,-0.000805097943785,-14.4541298364,0.0127567663073,-28.8453141205,0.0,900.473332045,-0.650728036798,899.46060566,900.193553571,64,-35.9712954578
1.740000000000001,-7.0962431345,-0.0111297415586,0.0,0.0766686745149,3.01978701188,0.0,-3.51857827426,-0.0242620741177,-14.5241888061,-0.043751219068,-28.832788315,0.0,899.879237602,-0.555558237142,900.199659064,899.762088256,65,-36.115745825
1.740000000000001,-6.96887776169,0.00279217370971,0.0,0.00621871707743,2.98435615023,0.0,-3.42982814761,0.0046319970154,-14.3869513512,0.100267343574,-28.8372010063,0.0,900.085617425,0.00682581995531,900.321297606,900.324454412,66,-35.7575957423
1.740000000000001,-6.99254023421,-0.00188248942237,0.0,0.0611726362715,2.97469412446,0.0,-3.44569437429,-0.0113039903144,-14.3987300791,0.0430904558309,-28.8322260535,0.0,899.852382005,-0.866262778063,899.780732477,899.87317528,67,-35.7631548082
1.740000000000001,-7.06373334016,-0.00282334748468,0.0,0.00222453735654,3.01926498514,0.0,-3.50149750952,-0.00183222749952,-14.577441922,-0.0620269366792,-28.8387970378,0.0,900.117563438,0.771366664984,900.185344455,899.959840085,68,-36.2167818283
1.740000000000001,-7.07300046336,0.00226365548629,0.0,6.20699124429,3.01719470889,0.0,-3.50672103915,-0.00213622153273,-14.5406894148,0.0658596451602,-28.8479270797,0.0,900.239299743,-0.211955421757,899.838493223,900.166814056,69,-36.1346666482
1.740000000000001,-6.93527215228,-0.00325182873324,0.0,0.0423965311314,2.97625014086,0.0,-3.4099348978,-0.00858942894597,-14.3713314892,-0.00181095499402,-28.8388397075,0.0,900.109295429,-0.477204733897,899.396502091,899.449214489,70,-35.7068504113
1.740000000000001,-7.02460705849,-0.0116755455637,0.0,0.0763519050137,3.01905746291,0.0,-3.47378454831,-0.0250820289532,-14.5225260186,-0.0538179277294,-28.8516647932,0.0,900.475563719,-0.177095924061,900.888084887,900.625842499,71,-36.1024047574
1.740000000000001,-7.02559649536,0.0067927089702,0.0,6.20551521648,2.99193283043,0.0,-3.46880862933,0.000827052080512,-14.4602574273,0.107804187042,-28.8406726533,0.0,900.297584165,-0.264661102721,899.107928306,900.062387287,72,-35.9232551104
1.740000000000001,-6.99526387747,-0.00222755729275,0.0,6.04106542888,2.99295152546,0.0,-3.44296169687,-0.0430549770576,-14.4128234844,-0.192687790673,-28.8264601963,0.0,899.612890602,0.113764731569,899.750106867,899.618372868,73,-35.8048073417
1.740000000000001,-6.9864981628,-0.00136213597258,0.0,6.08210530747,3.01999705501,0.0,-3.44720322261,-0.0373302794945,-14.4879874834,-0.10430834454,-28.8309694646,0.0,899.832738276,0.0209543274011,899.850012129,900.009981995,74,-36.0190564836
1.740000000000001,-7.02725940126,-0.00447172151987,0.0,0.0788330646117,2.99682288342,0.0,-3.4704264135,-0.0106182552762,-14.4404910074,0.0606310160619,-28.8362832076,0.0,900.060447643,0.583971120972,899.760712769,899.369085391,75,-35.8950186614
1.740000000000001,-6.98008475075,0.00205544036089,0.0,0.0205091654476,2.99833005139,0.0,-3.44168930395,0.00310721995636,-14.4437146843,0.025361851473,-28.8332483293,0.0,899.983864001,-0.202105968905,900.461524081,900.368726577,76,-35.8947279574
1.740000000000001,-7.06226312838,-0.0177406074787,0.0,0.277725356707,3.03039042814,0.0,-3.49535256604,-0.0793107474766,-14.5450412715,0.32693692028,-28.8405215525,0.0,900.2378835,-0.33148525273,899.908499795,899.786243785,77,-36.2078252309
1.740000000000001,-7.04354386305,-0.00307603509298,0.0,0.063774515872,2.98911866539,0.0,-3.47989342816,-0.0137194163541,-14.4628876976,0.0655539414336,-28.8530402189,0.0,900.622988796,0.139627626993,899.653540382,900.353259505,78,-35.924627252
1.740000000000001,-7.03711498147,-0.00819908481655,0.0,6.00071237155,3.0218643988,0.0,-3.47718290335,-0.0676148908411,-14.5224036875,-0.305306555237,-28.8512057239,0.0,900.610972886,-0.416485582572,900.018796248,899.576217642,79,-36.0737485626
1.740000000000001,-7.02180818431,0.00122647569301,0.0,0.0663818257055,2.98224429141,0.0,-3.46309129172,-0.0048867169553,-14.430555534,0.112799068373,-28.8391025791,0.0,900.143240079,0.339147481977,900.280639675,900.132611404,80,-35.8451509632
1.740000000000001,-7.03092673801,-0.010660301168,0.0,0.108839330005,3.01074970178,0.0,-3.47531643874,-0.0306706934564,-14.452424812,0.086831271756,-28.8304039968,0.0,899.836865668,0.513577763451,899.156006918,899.678248498,81,-35.9469327587
1.740000000000001,-7.05734983072,-0.00352502223287,0.0,6.10268317554,3.00932770908,0.0,-3.4902580508,-0.0368362034037,-14.4950145963,0.0294553331776,-28.8586606928,0.0,900.674369777,0.873874145954,899.707198445,900.342611939,82,-36.0203519182
1.740000000000001,-6.99406628922,-0.0170228162383,0.0,0.185673703728,2.99990286905,0.0,-3.44598245399,-0.0549268833927,-14.4098022212,0.205202891126,-28.818742882,0.0,899.48580425,-0.0133438822823,899.96282939,900.286256583,83,-35.8458427981
1.740000000000001,-7.0505470409,-0.0236257249029,0.0,0.205134532319,3.03232903179,0.0,-3.48859375362,-0.0733562982096,-14.4832597627,0.146963925331,-28.8315070809,0.0,899.911646447,0.227853316701,899.878708381,900.097053652,84,-36.0727798554
1.740000000000001,-7.08276231667,-0.0174856006079,0.0,0.206849523716,3.01148873793,0.0,-3.50553137389,-0.0564642199549,-14.5159403259,0.213452987425,-28.8459609977,0.0,900.336871446,-0.134584791018,899.981213275,899.504175624,85,-36.0933029889
1.740000000000001,-7.02519414737,-0.0192738265524,0.0,0.223609250027,3.02305289253,0.0,-3.47180511106,-0.0695512927325,-14.5083175343,0.200350712434,-28.8153009578,0.0,899.190694233,0.0671391786025,900.471986885,900.386291682,86,-36.0975971647
1.740000000000001,-7.00278238659,-0.00831376972419,0.0,5.93976579602,3.00192212322,0.0,-3.44720925143,-0.0843227020919,-14.4824125557,-0.432487873229,-28.8330796248,0.0,899.82516731,0.13286242276,899.990814795,899.422325802,87,-35.9340726961
1.740000000000001,-7.00748929772,-0.0168328573745,0.0,5.91341137938,2.98159680824,0.0,-3.43952413481,-0.0969681688908,-14.3570875716,-0.397788162553,-28.8335846483,0.0,900.070902244,-0.529532634472,899.279243216,899.732528746,88,-35.6268578185
1.740000000000001,-7.02526692555,0.000696810667053,0.0,6.23137620283,2.99194884314,0.0,-3.46920729028,-0.00220318880535,-14.424457184,-0.0646136795362,-28.8484045382,0.0,900.494224528,0.0925862409358,899.502949362,899.520401367,89,-35.8480141035
1.740000000000001,-7.08409979259,-0.00478977344314,0.0,6.02179408444,3.01768293347,0.0,-3.50755418178,-0.0466238630117,-14.5279769627,-0.391935637049,-28.8393611827,0.0,900.14166556,-0.116063623024,899.82158822,899.839613544,90,-36.0906231748
1.740000000000001,-7.01692789989,-0.00256537045398,0.0,0.102093737986,2.99107737615,0.0,-3.46224663115,-0.0159415602536,-14.4236733434,0.175714578215,-28.8150822641,0.0,899.2010667,-0.379666301456,899.712942356,900.273283949,91,-35.8462326409
1.740000000000001,-7.05911548097,-0.00262986089475,0.0,0.137439194412,3.05176848485,0.0,-3.5016270243,-0.0115482760705,-14.5434406842,0.355728033222,-28.824607715,0.0,899.911139673,-0.223200225461,899.054242504,900.499178388,92,-36.2049573862
1.740000000000001,-7.04213465951,-0.0532350037913,0.0,0.381201486267,3.01285448849,0.0,-3.47265061762,-0.188005852703,-14.4800060647,0.316463871645,-28.8436266823,0.0,900.226364026,-1.04467225496,900.165261372,900.585099797,93,-36.1127654938
1.740000000000001,-7.04191062358,-0.00138065998582,0.0,6.14099449322,3.00821913962,0.0,-3.48271351465,-0.0137181845819,-14.4976630832,-0.119575868338,-28.8466005141,0.0,900.338246144,0.565237144609,900.074669591,899.850001993,94,-36.0291407403
1.740000000000001,-7.00344108592,0.000688747779505,0.0,6.23977593938,3.00638273548,0.0,-3.45756921278,-8.04942728559e-05,-14.4153654069,-0.169393116634,-28.8339896244,0.0,899.810786385,-0.382031201909,900.402857178,899.872732622,95,-35.8565213067
1.740000000000001,-7.074119724,-0.000347961818699,0.0,6.13475258881,3.00978975841,0.0,-3.5033220495,-0.0153892097197,-14.5560189169,-0.112327359524,-28.8382447442,0.0,900.043962181,-0.158782542164,899.875643212,900.009887117,96,-36.1528884357
1.740000000000001,-7.03671029264,-0.0102487024025,0.0,6.01255028372,3.02112704066,0.0,-3.47696429425,-0.0713885164139,-14.572269235,-0.213940678471,-28.8406545767,0.0,900.121848447,0.468415106338,900.491818264,900.223637644,97,-36.1720946691
1.740000000000001,-7.10968770391,-0.00678231239319,0.0,6.05475106644,3.02555134163,0.0,-3.5249279762,-0.0484022116553,-14.5703108503,-0.206363186092,-28.8391616597,0.0,900.204669744,0.217522832946,900.127848408,899.730104785,98,-36.1980705513
1.740000000000001,-7.01434017293,-0.0246621420568,0.0,5.89025499284,2.97399128148,0.0,-3.44379391284,-0.123507677392,-14.4969004863,-0.378757132969,-28.8563043095,0.0,900.610305575,-0.0694186610553,900.281783942,899.878456729,99,-35.8779264668
1.740000000000001,-7.07140421071,-0.163374397505,0.0,5.25550740154,3.02193676227,0.0,-3.43069403621,-0.693360267018,-15.2359191849,-0.846258795181,-28.8465544835,0.0,900.248037273,-0.0269652498764,899.575487139,900.016339866,100,-36.1765988406
1.740000000000001,-7.0399260141,-0.218003478107,0.0,4.55338977895,3.02977812833,0.0,-3.40793884754,-0.575859765331,-16.379625076,-1.31439054872,-28.8286988758,0.0,899.905195064,-0.679285966644,899.823858273,899.423236232,101,-36.3351027988
1.740000000000001,-6.97956497714,-0.114465547438,0.0,3.98755513679,3.01994573795,0.0,-3.43706896765,-0.129641295133,-16.3218377899,-1.99804029673,-28.8262625932,0.0,899.678841557,-0.27032672366,899.571282256,898.723718541,102,-36.2426596392
1.740000000000001,-6.92614660412,0.13353881879,0.0,1.08651602072,3.01296871507,0.0,-3.31035052679,0.526776984524,-13.9436996871,-4.37080905153,-28.835341363,0.0,900.090715614,0.538912450233,899.465263066,891.27226125,103,-36.1693755397
1.8600000000000012,-6.45900674666,1.09667293447,0.0,4.40625512806,5.53306403611,0.0,-5.08608807141,-0.0522142993663,-15.7082791844,-4.07737259474,-28.8389560546,0.0,900.064598038,0.0325178571938,899.67201321,893.233006731,104,-37.9718091708
2.520000000000002,12.1746250865,-0.662426456599,0.0,6.0543363565,4.41575341635,0.0,6.07181804702,-0.258204599135,-15.7077904057,-0.124666724141,28.6722012914,0.0,59.490269919,899.290424934,900.222586697,899.829982114,105,-47.6809229785
2.520000000000002,-13.8618256257,0.0637319097202,0.0,5.87451189686,1.46141011339,0.0,-16.2181491581,0.189087825526,-10.2354592288,-0.462836573979,-28.8331013535,0.0,900.157758379,-0.401060253891,899.893835361,899.995914769,106,-55.6405446046
5.0399999999999805,-11.4829073478,-44.2645793261,126.961817878,4.7434941124,0.945999906389,0.0,-15.0232605907,-26.4112587388,13.2314887359,-0.522311651016,0.404488044767,0.0,899.716920861,899.966896803,900.061377436,899.739001568,107,-177.343165182
1.620000000000001,-2.41665860176,0.00100385522013,0.0,6.10244346913,5.81233630254,0.0,-0.700814682317,0.0657867229619,-14.6610980114,-0.302389558161,28.8471415549,0.0,12.4357456877,900.400446855,900.157752824,899.813458005,108,-34.3897541703
1.740000000000001,-1.9321794037,0.00381824748113,0.0,0.0529988049131,2.67581283981,0.0,-2.02250985121,0.0311405143622,-13.8444814767,0.0500871919859,28.773980095,0.0,49.645350177,898.218204032,899.619519681,899.794480678,109,-36.3584888805
1.740000000000001,-1.91181930066,-0.0315488702229,0.0,6.05587096777,2.66138431409,0.0,-2.00182325676,-0.230344910155,-13.8469134384,-0.0699186426516,28.8221436272,0.0,1.86881845417,899.331640446,899.946982354,900.775651651,110,-36.3494804728
